,lat,lon,type
2578,35.61596111,127.3102444,산림
2579,35.61656667,127.3095417,산림
2580,35.57288333,127.2859278,산림
2581,35.51211389,127.3713778,산림
2582,35.50808611,127.3715472,경작지
2583,35.51340278,127.3140833,산림
2584,35.50461944,127.3052111,산림
2585,35.50581667,127.3039611,산림
2586,35.55374722,127.3580444,경작지
2587,35.55336667,127.3615361,산림
2588,35.55681667,127.3593472,산림
2589,35.55064444,127.3422917,경작지
2590,35.60091389,127.3444056,산림
2591,35.50840833,127.2565389,경작지
2592,35.506825,127.2578833,경작지
2593,35.56148889,127.2606778,경작지
2594,35.5631,127.2643139,경작지
2595,35.56112222,127.2697694,산림
2596,35.56925,127.2695667,산림
2597,35.57666667,127.2721083,산림
2598,35.60799444,127.2613361,산림
2599,35.61137778,127.2645278,산림
2600,35.57390833,127.3195944,경작지
2601,35.56608056,127.318525,산림
2602,35.57188889,127.3167389,경작지
2603,35.598175,127.304425,경작지
2604,35.59830278,127.3066361,산림
2605,35.60071667,127.3096583,산림
2606,35.60951389,127.3113111,경작지
2607,35.61596111,127.3102444,산림
2608,35.61656667,127.3095417,산림
2609,35.48578889,127.5150583,산림
2610,35.43131111,127.6029167,산림
2611,35.41406944,127.6135028,경작지
2612,35.40670833,127.6152333,경작지
2613,35.410075,127.5024972,산림
2614,35.40891389,127.5051917,산림
2615,35.46633333,127.6139472,경작지
2616,35.46798333,127.615425,산림
2617,35.47163333,127.6164917,산림
2618,35.47069167,127.6082389,산림
2619,35.46955833,127.6065167,경작지
2620,35.48973056,127.5386944,산림
2621,35.490825,127.5381861,경작지
2622,35.49566667,127.5056472,경작지
2623,35.47152222,127.2098778,산림
2624,35.393825,127.2231528,산림
2625,35.37738611,127.2145417,산림
2626,35.47616389,127.2197389,경작지
2627,35.48173889,127.2246361,산림
2628,35.48841111,127.2187,산림
2629,35.49240556,127.2182222,산림
2630,35.46318056,127.4213639,산림
2631,35.40435,127.4360167,산림
2632,35.40675278,127.4456667,산림
2633,35.40945278,127.43985,산림
2634,35.40798333,127.4276833,산림
2635,35.39656667,127.4563361,경작지
2636,35.39663056,127.4594833,산림
2637,35.39478889,127.4604083,산림
2638,35.39438889,127.4642917,산림
2639,35.39431111,127.4671611,산림
2640,35.38879722,127.4636139,산림
2641,35.39900556,127.4029972,산림
2642,35.40261111,127.396375,산림
2643,35.43808611,127.4332694,산림
2644,35.43619722,127.4393306,산림
2645,35.43541389,127.4394361,경작지
2646,35.44685833,127.4097639,산림
2647,35.45076111,127.405475,산림
2648,35.45015833,127.4069694,산림
2649,35.45271944,127.4072806,산림
2650,35.45535833,127.4102722,경작지
2651,35.49529444,127.3904917,산림
2652,35.49341944,127.3914028,경작지
2653,35.46251111,127.4213194,산림
2654,35.46771389,127.4194917,산림
2655,35.43808056,127.4752,경작지
2656,35.43777778,127.4774806,산림
2657,35.435525,127.4824139,산림
2658,35.43600556,127.4730222,산림
2659,35.43526944,127.4694556,경작지
2660,35.46833889,127.4658556,산림
2661,35.46558611,127.4724861,산림
2662,35.46896667,127.4720528,경작지
2663,35.52835833,127.2252139,산림
2664,35.53265556,127.2260944,산림
2665,35.53599722,127.2265667,산림
2666,35.55977222,127.23495,경작지
2667,35.56546667,127.2440139,산림
2668,35.56901111,127.2414472,경작지
2669,35.59695,127.2178278,산림
2670,35.59630278,127.2146806,산림
2671,35.60115278,127.213775,산림
2672,36.68883333,127.6528889,산림
2673,36.67119444,127.6698333,산림
2674,36.67280556,127.6684722,경작지
2675,36.67294444,127.6679444,산림
2676,36.73119444,127.6841667,경작지
2677,36.737,127.6744444,산림
2678,36.72611111,127.7389444,산림
2679,36.72044444,127.7287778,산림
2680,36.71163889,127.7304167,산림
2681,36.7075,127.6296111,산림
2682,36.68847222,127.6534444,산림
2683,36.63355556,127.7348611,산림
2684,36.67575,127.7253611,산림
2685,36.63727778,127.6361944,산림
2686,36.63122222,127.6400556,산림
2687,36.63286111,127.6401944,산림
2688,36.63255556,127.6404167,산림
2689,36.63155556,127.6411389,산림
2690,36.63236111,127.6937778,산림
2691,36.63272222,127.6943056,산림
2692,36.63086111,127.6975833,산림
2693,36.63583333,127.6966944,산림
2694,35.22669444,127.713,산림
2695,35.14297222,127.7119167,산림
2696,35.13994444,127.7163889,산림
2697,35.13897222,127.72075,산림
2698,35.14608333,127.7331667,산림
2699,35.14733333,127.7404722,산림
2700,35.14961111,127.7428333,산림
2701,35.15325,127.7390833,산림
2702,35.15686111,127.7396667,산림
2703,35.16197222,127.7446111,산림
2704,35.16066667,127.7385278,산림
2705,35.16522222,127.7314444,산림
2706,35.12908333,127.6875556,산림
2707,35.12830556,127.6704444,산림
2708,35.13480556,127.6715556,산림
2709,35.16005556,127.6876944,산림
2710,35.16513889,127.6828333,산림
2711,35.16422222,127.6773056,산림
2712,35.15791667,127.6756111,산림
2713,35.13036111,127.6593056,산림
2714,35.13655556,127.65,산림
2715,35.14725,127.6378611,산림
2716,35.15088889,127.6348333,산림
2717,35.15280556,127.6423889,산림
2718,35.15644444,127.6453333,산림
2719,35.19227778,127.74425,산림
2720,35.19094444,127.7398056,산림
2721,35.20383333,127.7396389,산림
2722,35.19755556,127.7316389,산림
2723,35.19163889,127.7349722,산림
2724,35.19866667,127.6820833,산림
2725,35.20083333,127.6835556,산림
2726,35.20325,127.68275,산림
2727,35.20175,127.6768611,산림
2728,35.20275,127.6741667,산림
2729,35.17969444,127.6862778,산림
2730,35.17391667,127.6910833,산림
2731,35.18108333,127.7005833,산림
2732,35.19008333,127.6814444,산림
2733,35.19683333,127.6826389,산림
2734,35.19533333,127.6565278,산림
2735,35.20272222,127.6639167,산림
2736,35.19841667,127.6637222,산림
2737,35.18752778,127.6654444,산림
2738,35.18191667,127.6631667,산림
2739,35.17577778,127.6582222,산림
2740,35.20652778,127.6504167,산림
2741,35.20313889,127.6453889,산림
2742,35.22891667,127.7481667,산림
2743,35.23413889,127.7461111,산림
2744,35.23527778,127.7111667,산림
2745,35.22758333,127.7159444,산림
2746,35.22963889,127.7214444,산림
2747,35.22372222,127.7181389,산림
2748,35.217,127.7256944,산림
2749,35.21483333,127.7315556,산림
2750,35.27925,127.6147222,산림
2751,35.26130556,127.62225,산림
2752,35.26127778,127.6110833,산림
2753,35.27655556,127.6150556,산림
2754,35.26852778,127.6237222,산림
2755,35.26394444,127.5998333,산림
2756,35.25861111,127.5949722,산림
2757,35.255,127.6075278,산림
2758,35.26111111,127.61025,산림
2759,35.27944444,127.3709167,산림
2760,35.27472222,127.3607778,산림
2761,35.27625,127.3595,산림
2762,35.27588889,127.3657778,산림
2763,35.27413889,127.3708889,산림
2764,35.26905556,127.36675,산림
2765,35.26958333,127.3604167,산림
2766,35.29102778,127.3693333,산림
2767,35.28838889,127.3710278,산림
2768,35.28211111,127.3634444,산림
2769,35.28291667,127.3538056,산림
2770,35.28877778,127.36,산림
2771,35.26441667,127.3181667,산림
2772,35.26261111,127.3263056,산림
2773,35.25519444,127.3233889,산림
2774,35.25569444,127.3058611,산림
2775,35.26025,127.3097778,산림
2776,35.27125,127.27375,산림
2777,35.27877778,127.2574167,산림
2778,35.27302778,127.2605833,산림
2779,35.2705,127.2593333,산림
2780,35.28419444,127.2792222,산림
2781,35.28727778,127.2721389,산림
2782,35.28419444,127.2644722,산림
2783,35.30630556,127.3558333,산림
2784,35.30405556,127.3621944,산림
2785,35.29802778,127.3579167,산림
2786,35.29583333,127.3592222,산림
2787,35.30747222,127.2755833,산림
2788,35.29786111,127.2670833,산림
2789,35.30338889,127.2608056,산림
2790,35.30213889,127.2615278,산림
2791,35.31622222,127.2684444,산림
2792,35.32619444,127.2628611,산림
2793,35.323,127.2638611,산림
2794,35.31725,127.26075,산림
2795,35.32675,127.2764722,산림
2796,35.32297222,127.2746944,산림
2797,35.31825,127.2715556,산림
2798,35.36163889,127.3688056,산림
2799,35.3625,127.3674444,산림
2800,35.36511111,127.3636111,산림
2801,35.34802778,127.3612222,산림
2802,35.34133333,127.3619722,산림
2803,35.34838889,127.3712222,산림
2804,35.35094444,127.3699722,산림
2805,35.34522222,127.2798333,산림
2806,35.34511111,127.2754444,산림
2807,35.33752778,127.2680556,산림
2808,35.36747222,127.2681111,산림
2809,35.37344444,127.2643333,산림
2810,35.37191667,127.276,산림
2811,35.35008333,127.2685833,산림
2812,35.34838889,127.2653056,산림
2813,35.34672222,127.2586944,산림
2814,35.34927778,127.2563611,산림
2815,35.36397222,127.2643889,산림
2816,35.58738889,127.5924167,산림
2817,35.58869444,127.5946111,산림
2818,35.60172222,127.5661111,산림
2819,35.60569444,127.5578333,산림
2820,35.59852778,127.5174722,산림
2821,35.59361111,127.5227778,산림
2822,35.54705556,127.5852222,산림
2823,35.57258333,127.6125556,산림
2824,35.57538889,127.6068333,산림
2825,35.57330556,127.6019167,산림
2826,35.56822222,127.5981944,산림
2827,35.55872222,127.5944167,경작지
2828,35.58308333,127.5974722,산림
2829,35.5565,127.5645833,산림
2830,35.55211111,127.5626944,산림
2831,35.54294444,127.5753611,산림
2832,35.54916667,127.5784444,산림
2833,35.54422222,127.5819722,산림
2834,35.55713889,127.5708889,산림
2835,35.58225,127.5266389,산림
2836,35.56627778,127.5094722,산림
2837,35.56138889,127.511,산림
2838,35.54802778,127.54025,산림
2839,35.50330556,127.5879167,산림
2840,35.52661111,127.5683611,경작지
2841,35.51613889,127.5553333,산림
2842,35.50811111,127.5777222,산림
2843,35.52166667,127.5065833,산림
2844,35.53219444,127.5055,산림
2845,35.52772222,127.51175,산림
2846,36.68333333,128.3279722,산림
2847,36.72722222,128.33925,산림
2848,36.72563889,128.3673889,산림
2849,36.71794444,128.3265,경작지
2850,36.71075,128.3178056,경작지
2851,36.73855556,128.2990833,산림
2852,36.74327778,128.3038056,산림
2853,36.72180556,128.3243889,산림
2854,36.73725,128.264,산림
2855,36.72238889,128.2688333,산림
2856,36.71894444,128.2701944,산림
2857,36.72219444,128.2880556,경작지
2858,36.71813889,128.2850278,산림
2859,36.70930556,128.2907778,산림
2860,36.70869444,128.28925,산림
2861,36.69402778,128.3389444,산림
2862,36.68988889,128.3289167,산림
2863,36.6885,128.3307778,경작지
2864,36.67302778,128.3193056,산림
2865,36.67741667,128.31175,산림
2866,36.67647222,128.2816389,산림
2867,36.67619444,128.2806111,경작지
2868,36.65766667,128.3547778,산림
2869,36.65925,128.3149722,산림
2870,36.65469444,128.3168611,산림
2871,36.65766667,128.3190833,산림
2872,36.63005556,128.3303333,경작지
2873,35.31187222,127.22395,경작지
2874,35.31227222,127.2262083,산림
2875,35.32720556,127.2353583,산림
2876,35.32794167,127.2345306,산림
2877,35.34870833,127.2414778,산림
2878,35.33652778,127.2406028,산림
2879,35.33960833,127.236475,산림
2880,35.13049444,127.19575,산림
2881,35.13336111,127.1975444,산림
2882,35.13541944,127.1967306,산림
2883,35.19520556,127.1980722,산림
2884,35.22451944,127.2016111,산림
2885,35.21765556,127.1980667,산림
2886,35.21443889,127.1975667,산림
2887,35.21335833,127.2015917,산림
2888,35.21933889,127.2033611,산림
2889,35.24800278,127.2356694,산림
2890,35.24555833,127.2353639,산림
2891,35.24262778,127.2366944,산림
2892,35.23983889,127.2359722,산림
2893,35.23742778,127.2366417,산림
2894,35.13276389,127.2298472,산림
2895,35.13951389,127.2298194,산림
2896,35.13942778,127.2254889,산림
2897,35.13055556,127.2212278,산림
2898,35.13276389,127.2298472,산림
2899,35.13286111,127.2316333,산림
2900,35.13651111,127.235575,산림
2901,35.13748611,127.2358639,산림
2902,35.18638056,127.2295222,산림
2903,35.18059167,127.2235194,산림
2904,35.17718889,127.2235667,산림
2905,35.17474722,127.2287722,산림
2906,35.17433889,127.2305972,산림
2907,35.17172778,127.2338778,산림
2908,35.27227778,127.4539167,산림
2909,35.27455556,127.4493889,산림
2910,35.28375,127.4543333,산림
2911,35.28163889,127.4538333,산림
2912,35.28563889,127.4514722,산림
2913,35.28911111,127.4455833,산림
2914,35.28775,127.4441111,산림
2915,35.28558333,127.4363056,산림
2916,35.27966667,127.431,산림
2917,35.28444444,127.4304167,산림
2918,35.28538889,127.39575,산림
2919,35.27894444,127.3807222,산림
2920,35.26611111,127.3813889,경작지
2921,35.263,127.3808889,경작지
2922,35.26677778,127.4035,산림
2923,35.27233333,127.3999444,산림
2924,35.26602778,127.3931667,산림
2925,35.25694444,127.3964722,산림
2926,35.25836111,127.4040278,산림
2927,35.32072222,127.4903056,산림
2928,35.30944444,127.483,산림
2929,35.30638889,127.4808333,산림
2930,35.29461111,127.4806944,산림
2931,35.30275,127.44225,산림
2932,35.30119444,127.445,산림
2933,35.29613889,127.4429444,산림
2934,35.29575,127.4505833,산림
2935,35.299,127.4493889,산림
2936,35.30280556,127.4558889,산림
2937,35.33163889,127.4509444,산림
2938,35.32308333,127.4525833,산림
2939,35.32527778,127.4398889,경작지
2940,35.3255,127.4315556,경작지
2941,35.33244444,127.4224722,산림
2942,35.32691667,127.4193611,산림
2943,35.32294444,127.3830556,경작지
2944,35.32388889,127.3865278,산림
2945,35.31741667,127.3913611,산림
2946,35.31863889,127.3821111,경작지
2947,35.31358333,127.3991944,산림
2948,35.31452778,127.4026389,산림
2949,35.32669444,127.3968056,산림
2950,35.32861111,127.4074167,산림
2951,35.32122222,127.4076111,산림
2952,35.31886111,127.4080278,산림
2953,35.34861111,127.4385,산림
2954,35.34855556,127.4316667,산림
2955,35.34083333,127.4245833,산림
2956,35.337,127.4340278,산림
2957,35.37130556,127.4468611,산림
2958,35.36294444,127.4530833,산림
2959,35.35291667,127.4483333,산림
2960,35.35011111,127.4497778,산림
2961,35.3405,127.3983611,산림
2962,35.33852778,127.4028889,산림
2963,35.33697222,127.4005556,산림
2964,35.36213889,127.4036111,산림
2965,35.36066667,127.4121111,산림
2966,35.34863889,127.4026667,산림
2967,35.34130556,127.4072778,산림
2968,35.35430556,127.4071389,산림
2969,35.35580556,127.4033056,산림
2970,35.22536111,127.3263611,산림
2971,35.14030556,127.35825,경작지
2972,35.14138889,127.3523056,산림
2973,35.13275,127.3551389,산림
2974,35.13469444,127.3725833,산림
2975,35.14341667,127.36825,산림
2976,35.14722222,127.3693056,산림
2977,35.16044444,127.3526667,산림
2978,35.15322222,127.3510278,산림
2979,35.14986111,127.34575,산림
2980,35.14952778,127.3401667,산림
2981,35.14519444,127.2970278,산림
2982,35.13772222,127.3,산림
2983,35.14061111,127.3305278,경작지
2984,35.13797222,127.3278056,경작지
2985,35.13569444,127.3244444,경작지
2986,35.13877778,127.3203333,산림
2987,35.15311111,127.3128333,경작지
2988,35.15480556,127.3101389,경작지
2989,35.14747222,127.3012778,산림
2990,35.16105556,127.3051667,산림
2991,35.16263889,127.3073611,산림
2992,35.15105556,127.2685,산림
2993,35.14444444,127.2690833,산림
2994,35.15102778,127.2741667,경작지
2995,35.14327778,127.2806944,산림
2996,35.14058333,127.2826389,산림
2997,35.156,127.2911389,산림
2998,35.15911111,127.2830556,산림
2999,35.16588889,127.2744722,산림
3000,35.16272222,127.2678333,경작지
3001,35.18269444,127.3736111,산림
3002,35.17922222,127.3731667,산림
3003,35.17338889,127.36475,산림
3004,35.18294444,127.3421667,산림
3005,35.18888889,127.34125,산림
3006,35.18647222,127.3549167,산림
3007,35.20630556,127.35975,산림
3008,35.20305556,127.3618333,산림
3009,35.19483333,127.3696389,산림
3010,35.19255556,127.3455556,산림
3011,35.19508333,127.3462222,산림
3012,35.20619444,127.3501111,산림
3013,35.17097222,127.3113889,경작지
3014,35.17175,127.3161944,경작지
3015,35.18094444,127.3133889,경작지
3016,35.18761111,127.3136944,산림
3017,35.18816667,127.3187778,산림
3018,35.19705556,127.3271667,산림
3019,35.19786111,127.3166667,산림
3020,35.20658333,127.3094444,산림
3021,35.19230556,127.2744722,산림
3022,35.19383333,127.2829444,산림
3023,35.19880556,127.2759167,산림
3024,35.20372222,127.2725278,산림
3025,35.20125,127.2826944,경작지
3026,35.18927778,127.2709722,산림
3027,35.19144444,127.2673333,산림
3028,35.17647222,127.2635556,산림
3029,35.17988889,127.2761111,산림
3030,35.17447222,127.2694444,산림
3031,35.22188889,127.3593889,산림
3032,35.22416667,127.3443056,산림
3033,35.21458333,127.3386944,경작지
3034,35.24508333,127.3553889,산림
3035,35.24222222,127.3528611,산림
3036,35.242,127.3430833,산림
3037,35.23136111,127.35725,산림
3038,35.24536111,127.3171389,산림
3039,35.23713889,127.3095,산림
3040,35.235,127.2998611,산림
3041,35.23311111,127.3021111,산림
3042,35.22438889,127.2974722,산림
3043,35.22283333,127.304,산림
3044,35.22091667,127.31325,산림
3045,35.22341667,127.3263611,산림
3046,35.21738889,127.3198056,산림
3047,35.21925,127.3155,산림
3048,35.22222222,127.3158889,산림
3049,35.23794444,127.2708889,산림
3050,35.2475,127.2743889,산림
3051,35.24236111,127.2746944,경작지
3052,35.22986111,127.2665556,산림
3053,35.22408333,127.2576944,산림
3054,35.22386111,127.2678611,경작지
3055,35.22755556,127.2686111,경작지
3056,35.22194444,127.2746111,산림
3057,35.21688889,127.2733333,산림
3058,35.22280556,127.28075,산림
3059,35.22483333,127.2809444,산림
3060,35.28111111,127.7232222,산림
3061,35.28152778,127.7386389,산림
3062,35.28594444,127.7493056,산림
3063,35.291,127.7381111,산림
3064,35.25861111,127.7470556,산림
3065,35.26272222,127.7469722,산림
3066,35.26575,127.7456389,산림
3067,35.27066667,127.7471389,산림
3068,35.27005556,127.6285556,산림
3069,35.26488889,127.6331667,산림
3070,35.25361111,127.6334444,산림
3071,35.25602778,127.6313889,산림
3072,35.25975,127.6252222,산림
3073,35.26136111,127.6257222,산림
3074,35.36680556,127.6693056,산림
3075,35.36961111,127.6668889,산림
3076,35.35986111,127.6621111,산림
3077,35.36563889,127.6598889,산림
3078,35.35908333,127.6556944,산림
3079,35.36308333,127.6546944,산림
3080,35.34844444,127.6373056,산림
3081,35.35419444,127.6398889,산림
3082,35.35544444,127.6364722,산림
3083,35.35952778,127.6408889,산림
3084,35.36694444,127.65625,산림
3085,35.36838889,127.6591389,산림
3086,35.37080556,127.6557778,산림
3087,35.36661111,127.6458611,산림
3088,35.36586111,127.6419444,산림
3089,35.36394444,127.6438056,산림
3090,36.60002778,128.1052778,산림
3091,36.52616111,128.0185611,산림
3092,36.57383056,128.0531222,산림
3093,36.58641944,128.0734806,산림
3094,36.59907778,128.1075389,산림
3095,36.57824722,127.9094833,경작지
3096,36.59117222,127.9054278,경작지
3097,36.52980556,127.9150111,경작지
3098,36.61199722,127.961825,경작지
3099,36.59804722,127.9326583,경작지
3100,36.67491667,127.5093333,산림
3101,36.62911111,127.6183056,산림
3102,36.63205556,127.6096389,경작지
3103,36.67458333,127.5940833,산림
3104,36.67519444,127.5944444,산림
3105,36.71369444,127.5329722,산림
3106,36.741,127.5913611,산림
3107,36.73841667,127.5915278,산림
3108,36.73758333,127.5910278,산림
3109,36.74369444,127.5780833,산림
3110,36.67538889,127.5938333,산림
3111,36.68286111,127.5559444,산림
3112,36.67533333,127.5090556,산림
3113,36.67561111,127.5083056,산림
3114,36.6755,127.5078056,산림
3115,36.64033333,127.5613056,산림
3116,36.64302778,127.5611944,산림
3117,36.65986111,127.5371389,산림
3118,36.65830556,127.5382778,산림
3119,36.64375,127.5051111,산림
3120,36.64283333,127.5063056,산림
3121,36.56923611,127.5852944,산림
3122,36.57104722,127.5803722,산림
3123,36.57370556,127.5775,산림
3124,36.57588611,127.5767722,산림
3125,36.59088889,127.5856111,산림
3126,36.58775,127.5828611,산림
3127,36.56716667,127.5140833,경작지
3128,36.56883333,127.5168056,산림
3129,36.56925,127.5153889,산림
3130,36.56908333,127.5155833,산림
3131,36.51802778,127.5228333,산림
3132,36.51844444,127.5229444,산림
3133,36.51836111,127.5218611,산림
3134,36.51733333,127.5206944,산림
3135,36.53697222,127.5884444,산림
3136,36.53402778,127.5910833,산림
3137,36.53291667,127.592,산림
3138,36.528,127.5743611,경작지
3139,36.528,127.5743611,경작지
3140,36.52444444,127.5780833,경작지
3141,36.53902778,127.7646944,산림
3142,36.59737222,127.8415667,경작지
3143,36.59758056,127.7745028,경작지
3144,36.53951944,127.7664722,경작지
3145,36.70191667,128.0718889,산림
3146,36.64286111,128.1220556,산림
3147,36.64902778,128.0453611,산림
3148,36.65061111,128.0388611,산림
3149,36.651,128.0356111,산림
3150,36.69847222,128.0719167,산림
3151,36.68841667,128.07325,산림
3152,36.69611111,128.1006111,산림
3153,36.74036111,128.0880556,경작지
3154,36.74266667,128.08875,산림
3155,36.74138889,128.0876389,산림
3156,36.52423056,127.7423139,경작지
3157,36.54766944,127.6444528,경작지
3158,36.55648056,128.3530222,산림
3159,36.55615833,128.3538444,산림
3160,36.55759444,128.3493417,산림
3161,36.55636111,128.3552028,산림
3162,36.50173333,128.3347917,산림
3163,36.50182778,128.3347972,산림
3164,36.50264722,128.3345111,경작지
3165,36.50312222,128.334475,경작지
3166,36.5024,128.3334472,경작지
3167,36.502125,128.3346306,산림
3168,36.50305,128.3344694,경작지
3169,36.50225556,128.3334833,경작지
3170,36.50217778,128.3327778,경작지
3171,36.50195556,128.3329306,경작지
3172,36.502225,128.3326472,경작지
3173,36.59328889,128.276225,경작지
3174,36.55472778,128.2569167,산림
3175,36.55644722,128.2606056,산림
3176,36.55542778,128.255575,산림
3177,36.55518056,128.256975,산림
3178,36.50470278,128.4331889,산림
3179,36.56283889,128.4203917,산림
3180,36.56343333,128.41875,경작지
3181,36.55960278,128.4136917,산림
3182,36.55470278,128.4156694,산림
3183,36.55990556,128.4138417,경작지
3184,36.61230556,128.1357833,산림
3185,36.593475,128.2386,산림
3186,36.59275,128.2376917,경작지
3187,36.60463333,128.1773111,산림
3188,36.6065,128.1755528,산림
3189,36.60666667,128.1754917,산림
3190,36.60479722,128.177325,산림
3191,36.60466667,128.17775,산림
3192,36.54825,128.1990917,경작지
3193,36.56160278,128.1433611,산림
3194,36.5603,128.1450167,산림
3195,36.56138333,128.1433639,산림
3196,36.58809444,128.1489333,경작지
3197,36.58936389,128.1486306,산림
3198,36.58901667,128.1485528,산림
3199,36.58844722,128.1486194,산림
3200,36.58828611,128.1487444,경작지
3201,36.61493889,128.1285444,산림
3202,36.53663889,128.1894667,산림
3203,36.5368,128.1903472,산림
3204,36.53653056,128.1896306,산림
3205,36.56231667,128.2106222,경작지
3206,36.56243889,128.2113528,산림
3207,36.56173056,128.2114111,경작지
3208,36.56174722,128.2115194,경작지
3209,36.56351667,128.2116639,경작지
3210,36.56160556,128.2109028,경작지
3211,36.56179722,128.2111028,경작지
3212,36.562475,128.2111417,산림
3213,36.56288056,128.21035,산림
3214,36.56285,128.2108389,산림
3215,36.51691111,128.1629861,경작지
3216,36.52476111,128.1391111,경작지
3217,36.52483056,128.1430778,경작지
3218,36.52502778,128.1413889,경작지
3219,36.52509167,128.1401,경작지
3220,36.52375833,128.1386,산림
3221,36.52465556,128.1385889,산림
3222,36.52419444,128.1385833,산림
3223,36.61264722,128.1356167,산림
3224,36.6134,128.1335778,산림
3225,36.73155556,127.9850833,산림
3226,36.64062778,127.8968333,경작지
3227,36.66906111,127.9747361,산림
3228,36.66911667,127.9726833,산림
3229,36.66963889,127.9599722,산림
3230,36.70408333,127.8298333,산림
3231,36.63393333,127.8672444,경작지
3232,36.63245833,127.8007639,경작지
3233,36.70092778,127.8442917,경작지
3234,36.72461111,127.7602944,경작지
3235,35.0386,127.4694,해안
3236,35.0381,127.4706,해안
3237,34.9482,127.2653,하천변
3238,34.878,127.403,해안
3239,34.9825,127.6401,해안
3240,34.9543,127.5593,해안
3241,34.9191,127.5194,하천변
3242,36.0613,127.2752,나지
3243,36.1546,127.4614,나지
3244,36.0523,127.4818,나지
3245,36.1549,127.9613,해안
3246,36.2132,127.9923,하천변
3247,36.2191,127.9267,하천변
3248,36.2117,127.9559,하천변
3249,36.1677,127.6245,해안
3250,36.1924,127.5307,해안
3251,36.2451,127.5534,하천변
3252,36.0133,127.8233,해안
3253,36.1155,127.7839,해안
3254,36.1116,127.7887,해안
3255,36.1342,127.7986,해안
3256,36.2033,127.8408,해안
3257,36.1919,127.8203,해안
3258,36.1915,127.8205,해안
3259,36.2497,127.824,하천변
3260,36.1639,127.7244,해안
3261,36.1601,127.6938,하천변
3262,36.1531,127.665,해안
3263,36.1308,127.6445,하천변
3264,36.2154,127.71,하천변
3265,36.2202,127.7351,해안
3266,36.2258,128.3455,하천변
3267,36.2213,128.363,하천변
3268,36.2201,128.3638,하천변
3269,36.2233,128.3499,하천변
3270,36.2245,128.3519,하천변
3271,36.2246,128.3478,하천변
3272,36.2249,128.3503,하천변
3273,36.1285,128.3651,하천변
3274,36.1907,128.373,하천변
3275,36.1903,128.3728,하천변
3276,36.1393,128.3115,하천변
3277,36.2258,128.3447,하천변
3278,36.1405,128.372,하천변
3279,36.1402,128.3724,하천변
3280,36.139,128.374,하천변
3281,36.1399,128.3731,하천변
3282,36.2191,128.3642,하천변
3283,36.2011,128.36,하천변
3284,36.2038,128.36,하천변
3285,36.2058,128.3598,하천변
3286,36.2046,128.3565,하천변
3287,36.2055,128.3573,하천변
3288,36.2079,128.352,하천변
3289,36.2242,128.345,하천변
3290,36.2241,128.3441,하천변
3291,36.2242,128.3441,하천변
3292,36.2076,128.3545,하천변
3293,36.2066,128.354,하천변
3294,36.2019,128.357,하천변
3295,36.2023,128.3547,하천변
3296,36.1993,128.3554,하천변
3297,36.1992,128.3554,하천변
3298,36.1994,128.3554,하천변
3299,36.1288,128.3651,하천변
3300,36.2249,128.3425,하천변
3301,36.2389,128.3409,하천변
3302,36.2266,128.2859,하천변
3303,36.2291,128.2649,해안
3304,36.1896,128.3748,하천변
3305,36.1891,128.374,하천변
3306,36.1896,128.3743,하천변
3307,36.1898,128.3745,하천변
3308,36.138,128.2792,하천변
3309,36.0276,128.3991,하천변
3310,36.0918,128.3999,하천변
3311,36.0915,128.3996,하천변
3312,36.1166,128.3929,하천변
3313,36.1157,128.3932,하천변
3314,36.1151,128.4374,해안
3315,36.115,128.4376,해안
3316,36.0238,128.3971,하천변
3317,36.0849,128.397,하천변
3318,36.1123,128.3945,하천변
3319,36.1082,128.3944,하천변
3320,36.0247,128.4215,하천변
3321,36.012,128.2929,해안
3322,36.0613,128.2715,해안
3323,36.056,128.3247,하천변
3324,36.0055,128.3396,해안
3325,36.005,128.3395,해안
3326,36.0114,128.2929,해안
3327,36.0632,128.2818,해안
3328,36.0625,128.2816,해안
3329,36.0607,128.2721,해안
3330,36.0611,128.2721,해안
3331,36.056,128.3257,하천변
3332,36.0452,128.3073,해안
3333,36.005,128.3368,해안
3334,36.0053,128.3397,해안
3335,36.1732,128.3795,하천변
3336,36.1743,128.3798,하천변
3337,36.1752,128.3795,하천변
3338,36.1779,128.3787,하천변
3339,36.2008,128.3948,하천변
3340,36.1351,128.4173,하천변
3341,36.1766,128.3793,하천변
3342,36.201,128.395,하천변
3343,36.2244,128.3979,나지
3344,36.2242,128.3965,해안
3345,36.2244,128.3966,해안
3346,36.2243,128.397,해안
3347,36.2251,128.3981,나지
3348,36.19,128.376,하천변
3349,36.1459,128.382,하천변
3350,36.1457,128.382,하천변
3351,36.1263,128.3895,하천변
3352,36.1262,128.3898,하천변
3353,36.1499,128.1764,하천변
3354,36.1621,128.1939,하천변
3355,36.161,128.1911,하천변
3356,36.1888,128.2274,하천변
3357,36.1497,128.1765,하천변
3358,36.2201,128.2316,해안
3359,36.1614,128.1921,하천변
3360,36.1611,128.1927,하천변
3361,36.2292,128.1383,하천변
3362,36.2334,128.1371,해안
3363,36.2294,128.1404,해안
3364,36.2349,128.1671,하천변
3365,36.2339,128.1679,하천변
3366,36.1886,128.2276,하천변
3367,36.1888,128.227,하천변
3368,36.1894,128.226,하천변
3369,37.0133,127.4366,하천변
3370,37.0083,127.4376,하천변
