이정,X좌표값,Y좌표값
239.3,36.52850739,127.4310229
239.3,36.52850739,127.4310229
239.4,36.52934467,127.4306095
239.4,36.52934467,127.4306095
239.5,36.53020112,127.4302663
239.5,36.53020112,127.4302663
239.6,36.53109003,127.4300951
239.6,36.53109003,127.4300951
239.7,36.53198988,127.4300962
239.7,36.53198988,127.4300962
239.8,36.53288731,127.430197
239.8,36.53288731,127.430197
239.9,36.53378297,127.4303211
239.9,36.53378297,127.4303211
240.0,36.53467874,127.4304446
240.0,36.53467874,127.4304446
240.1,36.53557456,127.4305665
240.1,36.53557456,127.4305665
240.2,36.53647036,127.4306898
240.2,36.53647036,127.4306898
240.3,36.53736605,127.4308142
240.3,36.53736605,127.4308142
240.4,36.5382619,127.4309365
240.4,36.5382619,127.4309365
240.5,36.53915758,127.4310611
240.5,36.53915758,127.4310611
240.6,36.54005362,127.4311821
240.6,36.54005362,127.4311821
240.7,36.54094956,127.4313026
240.7,36.54094956,127.4313026
240.8,36.54184497,127.43143
240.8,36.54184497,127.43143
240.9,36.54273796,127.4315806
240.9,36.54273796,127.4315806
241.0,36.54362593,127.4317718
241.0,36.54362593,127.4317718
241.1,36.54450952,127.4319921
241.1,36.54450952,127.4319921
241.2,36.54539538,127.4321974
241.2,36.54539538,127.4321974
241.3,36.54628896,127.4323391
241.3,36.54628896,127.4323391
241.4,36.54718959,127.4323654
241.4,36.54718959,127.4323654
241.5,36.54808861,127.4322892
241.5,36.54808861,127.4322892
241.6,36.54898359,127.4321576
241.6,36.54898359,127.4321576
241.7,36.54987829,127.4320229
241.7,36.54987829,127.4320229
241.8,36.55077344,127.4318927
241.8,36.55077344,127.4318927
241.9,36.55167343,127.431844
241.9,36.55167343,127.431844
242.0,36.55257096,127.4319426
242.0,36.55257096,127.4319426
242.1,36.55346569,127.4320771
242.1,36.55346569,127.4320771
242.2,36.55436002,127.4322156
242.2,36.55436002,127.4322156
242.3,36.55525483,127.4323493
242.3,36.55525483,127.4323493
242.4,36.55614982,127.432481
242.4,36.55614982,127.432481
242.5,36.55704691,127.4325867
242.5,36.55704691,127.4325867
242.6,36.55794747,127.4325794
242.6,36.55794747,127.4325794
242.7,36.55884153,127.4324434
242.7,36.55884153,127.4324434
242.8,36.55972217,127.4322064
242.8,36.55972217,127.4322064
242.9,36.56059755,127.4319404
242.9,36.56059755,127.4319404
243.0,36.5614722,127.4316708
243.0,36.5614722,127.4316708
243.1,36.56234778,127.431406
243.1,36.56234778,127.431406
243.2,36.5632224,127.4311362
243.2,36.5632224,127.4311362
243.3,36.5640962,127.4308623
243.3,36.5640962,127.4308623
243.4,36.56497051,127.430591
243.4,36.56497051,127.430591
243.5,36.56584481,127.4303196
243.5,36.56584481,127.4303196
243.6,36.56671958,127.4300506
243.6,36.56671958,127.4300506
243.7,36.56759295,127.4297747
243.7,36.56759295,127.4297747
243.8,36.5684664,127.4294991
243.8,36.5684664,127.4294991
243.9,36.56934564,127.4292563
243.9,36.56934564,127.4292563
244.0,36.57023077,127.4290468
244.0,36.57023077,127.4290468
244.1,36.57111552,127.4288348
244.1,36.57111552,127.4288348
244.2,36.57200142,127.4286305
244.2,36.57200142,127.4286305
244.3,36.57288923,127.4284392
244.3,36.57288923,127.4284392
244.4,36.57377894,127.428262
244.4,36.57377894,127.428262
244.5,36.57467088,127.428103
244.5,36.57467088,127.428103
244.6,36.57556378,127.4279526
244.6,36.57556378,127.4279526
244.7,36.57645828,127.4278176
244.7,36.57645828,127.4278176
244.8,36.57735401,127.4276956
244.8,36.57735401,127.4276956
244.9,36.57825154,127.4275961
244.9,36.57825154,127.4275961
245.0,36.57914957,127.4275038
245.0,36.57914957,127.4275038
245.1,36.58004835,127.4274235
245.1,36.58004835,127.4274235
245.2,36.58094788,127.4273572
245.2,36.58094788,127.4273572
245.3,36.58184803,127.4273055
245.3,36.58184803,127.4273055
245.4,36.58274863,127.427268
245.4,36.58274863,127.427268
245.5,36.58364952,127.4272434
245.5,36.58364952,127.4272434
245.6,36.58455062,127.4272383
245.6,36.58455062,127.4272383
245.7,36.58545174,127.4272387
245.7,36.58545174,127.4272387
245.8,36.58635281,127.4272501
245.8,36.58635281,127.4272501
245.9,36.58725341,127.4272234
245.9,36.58725341,127.4272234
246.0,36.58814874,127.4271024
246.0,36.58814874,127.4271024
246.1,36.58903177,127.4268828
246.1,36.58903177,127.4268828
246.2,36.58989575,127.4265667
246.2,36.58989575,127.4265667
246.3,36.59073166,127.4261504
246.3,36.59073166,127.4261504
246.4,36.59153398,127.4256428
246.4,36.59153398,127.4256428
246.5,36.59230447,127.4250638
246.5,36.59230447,127.4250638
246.6,36.59306368,127.4244618
246.6,36.59306368,127.4244618
246.7,36.59383361,127.4238813
246.7,36.59383361,127.4238813
246.8,36.59461571,127.4233268
246.8,36.59461571,127.4233268
246.9,36.59542927,127.4228468
246.9,36.59542927,127.4228468
247.0,36.59624397,127.4223694
247.0,36.59624397,127.4223694
247.1,36.59707278,127.4219325
247.1,36.59707278,127.4219325
247.2,36.59791806,127.4215459
247.2,36.59791806,127.4215459
247.3,36.59878069,127.4212238
247.3,36.59878069,127.4212238
247.4,36.59965469,127.4209528
247.4,36.59965469,127.4209528
247.5,36.60053756,127.4207309
247.5,36.60053756,127.4207309
247.6,36.60142915,127.4205698
247.6,36.60142915,127.4205698
247.7,36.60232501,127.4204501
247.7,36.60232501,127.4204501
247.8,36.60322229,127.4203476
247.8,36.60322229,127.4203476
247.9,36.60411853,127.4202331
247.9,36.60411853,127.4202331
248.0,36.60468124,127.4201435
248.0,36.60468124,127.4201435
248.1,36.60520668,127.4200887
248.1,36.60520668,127.4200887
248.2,36.60610489,127.4199992
248.2,36.60610489,127.4199992
248.3,36.60700249,127.4198981
248.3,36.60700249,127.4198981
248.4,36.60790011,127.4197974
248.4,36.60790011,127.4197974
248.5,36.60879774,127.4196968
248.5,36.60879774,127.4196968
248.6,36.60969539,127.4195965
248.6,36.60969539,127.4195965
248.7,36.61059312,127.4194973
248.7,36.61059312,127.4194973
248.8,36.61149093,127.4193991
248.8,36.61149093,127.4193991
248.9,36.61239033,127.4193289
248.9,36.61239033,127.4193289
249.0,36.61329104,127.4192951
249.0,36.61329104,127.4192951
249.1,36.61419209,127.4193071
249.1,36.61419209,127.4193071
249.2,36.61509227,127.4193595
249.2,36.61509227,127.4193595
249.3,36.61599083,127.4194451
249.3,36.61599083,127.4194451
249.4,36.61688796,127.4195521
249.4,36.61688796,127.4195521
249.5,36.61778469,127.4196643
249.5,36.61778469,127.4196643
249.6,36.61868108,127.4197807
249.6,36.61868108,127.4197807
249.7,36.61957747,127.4198963
249.7,36.61957747,127.4198963
249.8,36.62047376,127.4200137
249.8,36.62047376,127.4200137
249.9,36.62137008,127.420131
249.9,36.62137008,127.420131
250.0,36.62226637,127.4202485
250.0,36.62226637,127.4202485
250.1,36.6231631,127.4203607
250.1,36.6231631,127.4203607
250.2,36.62406103,127.4204559
250.2,36.62406103,127.4204559
250.3,36.62496119,127.4205075
250.3,36.62496119,127.4205075
250.4,36.62586221,127.420517
250.4,36.62586221,127.420517
250.5,36.62676242,127.4204674
250.5,36.62676242,127.4204674
250.6,36.62766022,127.4203704
250.6,36.62766022,127.4203704
250.7,36.62855321,127.4202198
250.7,36.62855321,127.4202198
250.8,36.62944044,127.4200236
250.8,36.62944044,127.4200236
250.9,36.63032411,127.4198037
250.9,36.63032411,127.4198037
251.0,36.6312068,127.4195778
251.0,36.6312068,127.4195778
251.1,36.6320907,127.4193592
251.1,36.6320907,127.4193592
251.2,36.63297433,127.4191391
251.2,36.63297433,127.4191391
251.3,36.63385966,127.4189301
251.3,36.63385966,127.4189301
251.4,36.63474417,127.4187153
251.4,36.63474417,127.4187153
251.5,36.63562852,127.4184996
251.5,36.63562852,127.4184996
251.6,36.6365129,127.418284
251.6,36.6365129,127.418284
251.7,36.63739859,127.4180772
251.7,36.63739859,127.4180772
251.8,36.63828979,127.417911
251.8,36.63828979,127.417911
251.9,36.63918718,127.417811
251.9,36.63918718,127.417811
252.0,36.64008814,127.417795
252.0,36.64008814,127.417795
252.1,36.64098766,127.4178616
252.1,36.64098766,127.4178616
252.2,36.64188274,127.4179904
252.2,36.64188274,127.4179904
252.3,36.64276981,127.4181875
252.3,36.64276981,127.4181875
252.4,36.64364855,127.4184354
252.4,36.64364855,127.4184354
252.5,36.64452166,127.4187129
252.5,36.64452166,127.4187129
252.6,36.6453943,127.4189926
252.6,36.6453943,127.4189926
252.7,36.64626593,127.419277
252.7,36.64626593,127.419277
252.8,36.64713517,127.4195726
252.8,36.64713517,127.4195726
252.9,36.64800543,127.4198634
252.9,36.64800543,127.4198634
253.0,36.64887688,127.4201488
253.0,36.64887688,127.4201488
253.1,36.64974847,127.4204336
253.1,36.64974847,127.4204336
253.2,36.6506201,127.4207181
253.2,36.6506201,127.4207181
253.3,36.65149228,127.421
253.3,36.65149228,127.421
253.4,36.65236466,127.421281
253.4,36.65236466,127.421281
253.5,36.65323785,127.4215581
253.5,36.65323785,127.4215581
253.6,36.65411104,127.4218352
253.6,36.65411104,127.4218352
253.7,36.65498338,127.4221163
253.7,36.65498338,127.4221163
253.8,36.65585517,127.4224
253.8,36.65585517,127.4224
253.9,36.65672809,127.4226784
253.9,36.65672809,127.4226784
254.0,36.65759919,127.4229652
254.0,36.65759919,127.4229652
254.1,36.65847752,127.4232156
254.1,36.65847752,127.4232156
254.2,36.65936198,127.4234303
254.2,36.65936198,127.4234303
254.3,36.66025293,127.4235968
254.3,36.66025293,127.4235968
254.4,36.6611492,127.423713
254.4,36.6611492,127.423713
254.5,36.66204647,127.4238008
254.5,36.66204647,127.4238008
254.6,36.6629466,127.4238571
254.6,36.6629466,127.4238571
254.7,36.66384673,127.4239135
254.7,36.66384673,127.4239135
254.8,36.66474683,127.4239708
254.8,36.66474683,127.4239708
254.9,36.66564692,127.4240282
254.9,36.66564692,127.4240282
255.0,36.666547,127.4240858
255.0,36.666547,127.4240858
255.1,36.66744707,127.4241437
255.1,36.66744707,127.4241437
255.2,36.66834701,127.4242046
255.2,36.66834701,127.4242046
255.3,36.66924712,127.4242606
255.3,36.66924712,127.4242606
255.4,36.67014739,127.4243135
255.4,36.67014739,127.4243135
255.5,36.67104761,127.4243676
255.5,36.67104761,127.4243676
255.6,36.67194782,127.424422
255.6,36.67194782,127.424422
255.7,36.67284802,127.4244767
255.7,36.67284802,127.4244767
255.8,36.67374823,127.4245311
255.8,36.67374823,127.4245311
255.9,36.67464851,127.4245838
255.9,36.67464851,127.4245838
256.0,36.67554867,127.4246393
256.0,36.67554867,127.4246393
256.1,36.67644842,127.4247026
256.1,36.67644842,127.4247026
256.2,36.6773485,127.4247602
256.2,36.6773485,127.4247602
256.3,36.67824865,127.4248161
256.3,36.67824865,127.4248161
256.4,36.67914883,127.4248713
256.4,36.67914883,127.4248713
256.5,36.68004901,127.4249264
256.5,36.68004901,127.4249264
256.6,36.68094917,127.4249821
256.6,36.68094917,127.4249821
256.7,36.68184927,127.425039
256.7,36.68184927,127.425039
256.8,36.68274948,127.4250934
256.8,36.68274948,127.4250934
256.9,36.68364952,127.4251515
256.9,36.68364952,127.4251515
257.0,36.68454959,127.4252093
257.0,36.68454959,127.4252093
257.1,36.68544969,127.4252666
257.1,36.68544969,127.4252666
257.2,36.68634979,127.4253235
257.2,36.68634979,127.4253235
257.3,36.6872499,127.4253804
257.3,36.6872499,127.4253804
257.4,36.68815001,127.4254373
257.4,36.68815001,127.4254373
257.5,36.68905009,127.4254948
257.5,36.68905009,127.4254948
257.6,36.68995003,127.4255556
257.6,36.68995003,127.4255556
257.7,36.69084866,127.4255979
257.7,36.69084866,127.4255979
257.8,36.69174869,127.4256557
257.8,36.69174869,127.4256557
257.9,36.69264485,127.4257706
257.9,36.69264485,127.4257706
258.0,36.69353655,127.4259331
258.0,36.69353655,127.4259331
258.1,36.694415,127.4261819
258.1,36.694415,127.4261819
258.2,36.69527738,127.4265061
258.2,36.69527738,127.4265061
258.3,36.69611666,127.4269133
258.3,36.69611666,127.4269133
258.4,36.69693329,127.4273859
258.4,36.69693329,127.4273859
258.5,36.69772746,127.427915
258.5,36.69772746,127.427915
258.6,36.69849424,127.4285025
258.6,36.69849424,127.4285025
258.7,36.69923823,127.4291342
258.7,36.69923823,127.4291342
258.8,36.69997224,127.4297836
258.8,36.69997224,127.4297836
258.9,36.70070701,127.4304318
258.9,36.70070701,127.4304318
259.0,36.70144273,127.4310783
259.0,36.70144273,127.4310783
259.1,36.70217768,127.4317261
259.1,36.70217768,127.4317261
259.2,36.7029126,127.432374
259.2,36.7029126,127.432374
259.3,36.7036475,127.433022
259.3,36.7036475,127.433022
259.4,36.70438395,127.4336672
259.4,36.70438395,127.4336672
259.5,36.7051222,127.4343093
259.5,36.7051222,127.4343093
259.6,36.70586105,127.4349501
259.6,36.70586105,127.4349501
259.7,36.7065969,127.4355964
259.7,36.7065969,127.4355964
259.8,36.70733216,127.4362438
259.8,36.70733216,127.4362438
259.9,36.70806723,127.4368914
259.9,36.70806723,127.4368914
260.0,36.70880232,127.4375391
260.0,36.70880232,127.4375391
260.1,36.70953745,127.4381867
260.1,36.70953745,127.4381867
260.2,36.71027261,127.4388342
260.2,36.71027261,127.4388342
260.3,36.71100764,127.439482
260.3,36.71100764,127.439482
260.4,36.7117452,127.4401253
260.4,36.7117452,127.4401253
260.5,36.71248202,127.4407697
260.5,36.71248202,127.4407697
260.6,36.71322487,127.4414033
260.6,36.71322487,127.4414033
260.7,36.71397592,127.4420221
260.7,36.71397592,127.4420221
260.8,36.71473456,127.4426265
260.8,36.71473456,127.4426265
260.9,36.71550179,127.4432139
260.9,36.71550179,127.4432139
261.0,36.71627649,127.4437859
261.0,36.71627649,127.4437859
261.1,36.71706044,127.4443382
261.1,36.71706044,127.4443382
261.2,36.71785006,127.4448778
261.2,36.71785006,127.4448778
261.3,36.71864575,127.4454036
261.3,36.71864575,127.4454036
261.4,36.7194351,127.4459433
261.4,36.7194351,127.4459433
261.5,36.72023042,127.44647
261.5,36.72023042,127.44647
261.6,36.72102625,127.4469954
261.6,36.72102625,127.4469954
261.7,36.72182512,127.4475137
261.7,36.72182512,127.4475137
261.8,36.72262338,127.4480335
261.8,36.72262338,127.4480335
261.9,36.72341974,127.4485577
261.9,36.72341974,127.4485577
262.0,36.72421064,127.4490943
262.0,36.72421064,127.4490943
262.1,36.72500335,127.449627
262.1,36.72500335,127.449627
262.2,36.72579617,127.4501594
262.2,36.72579617,127.4501594
262.3,36.72658959,127.4506905
262.3,36.72658959,127.4506905
262.4,36.72738434,127.4512185
262.4,36.72738434,127.4512185
262.5,36.72817993,127.4517446
262.5,36.72817993,127.4517446
262.6,36.72897559,127.4522705
262.6,36.72897559,127.4522705
262.7,36.7297759,127.4527854
262.7,36.7297759,127.4527854
262.8,36.73057169,127.4533081
262.8,36.73057169,127.4533081
262.9,36.73136039,127.4538499
262.9,36.73136039,127.4538499
263.0,36.73215098,127.4543875
263.0,36.73215098,127.4543875
263.1,36.73292995,127.4549506
263.1,36.73292995,127.4549506
263.2,36.73369914,127.455534
263.2,36.73369914,127.455534
263.3,36.73445511,127.4561437
263.3,36.73445511,127.4561437
263.4,36.73519966,127.4567743
263.4,36.73519966,127.4567743
263.5,36.73591839,127.4574493
263.5,36.73591839,127.4574493
263.6,36.73662805,127.4581386
263.6,36.73662805,127.4581386
263.7,36.7373139,127.458865
263.7,36.7373139,127.458865
263.8,36.73798511,127.4596122
263.8,36.73798511,127.4596122
263.9,36.73864142,127.4603795
263.9,36.73864142,127.4603795
264.0,36.73928824,127.4611592
264.0,36.73928824,127.4611592
264.1,36.73992591,127.4619505
264.1,36.73992591,127.4619505
264.2,36.74056296,127.4627425
264.2,36.74056296,127.4627425
264.3,36.74119682,127.4635386
264.3,36.74119682,127.4635386
264.4,36.74182632,127.4643399
264.4,36.74182632,127.4643399
264.5,36.74246067,127.4651354
264.5,36.74246067,127.4651354
264.6,36.74309046,127.4659364
264.6,36.74309046,127.4659364
264.7,36.74372069,127.4667369
264.7,36.74372069,127.4667369
264.8,36.74435422,127.4675334
264.8,36.74435422,127.4675334
264.9,36.7449844,127.4683339
264.9,36.7449844,127.4683339
265.0,36.74561896,127.4691292
265.0,36.74561896,127.4691292
265.1,36.74625097,127.4699275
265.1,36.74625097,127.4699275
265.2,36.74688112,127.4707281
265.2,36.74688112,127.4707281
265.3,36.74751005,127.4715302
265.3,36.74751005,127.4715302
265.4,36.74815317,127.4723148
265.4,36.74815317,127.4723148
265.5,36.74881158,127.4730795
265.5,36.74881158,127.4730795
265.6,36.74948048,127.4738301
265.6,36.74948048,127.4738301
265.7,36.75015734,127.4745695
265.7,36.75015734,127.4745695
265.8,36.75084873,127.4752879
265.8,36.75084873,127.4752879
265.9,36.75154778,127.4759946
265.9,36.75154778,127.4759946
266.0,36.75224771,127.4766997
266.0,36.75224771,127.4766997
266.1,36.75295672,127.4773912
266.1,36.75295672,127.4773912
266.2,36.75366612,127.478082
266.2,36.75366612,127.478082
266.3,36.75437543,127.478773
266.3,36.75437543,127.478773
266.4,36.75508401,127.4794651
266.4,36.75508401,127.4794651
266.5,36.75579273,127.480157
266.5,36.75579273,127.480157
266.6,36.75650207,127.480848
266.6,36.75650207,127.480848
266.7,36.75721379,127.4815351
266.7,36.75721379,127.4815351
266.8,36.75792224,127.4822273
266.8,36.75792224,127.4822273
266.9,36.75862795,127.4829239
266.9,36.75862795,127.4829239
267.0,36.75933522,127.4836182
267.0,36.75933522,127.4836182
267.1,36.76004218,127.4843128
267.1,36.76004218,127.4843128
267.2,36.76072982,127.4850369
267.2,36.76072982,127.4850369
267.3,36.76139262,127.4857957
267.3,36.76139262,127.4857957
267.4,36.76203344,127.4865833
267.4,36.76203344,127.4865833
267.5,36.76264273,127.4874086
267.5,36.76264273,127.4874086
267.6,36.76322697,127.488261
267.6,36.76322697,127.488261
267.7,36.76377558,127.4891495
267.7,36.76377558,127.4891495
267.8,36.76429613,127.4900637
267.8,36.76429613,127.4900637
267.9,36.76479894,127.4909933
267.9,36.76479894,127.4909933
268.0,36.76529602,127.4919277
268.0,36.76529602,127.4919277
268.1,36.76579467,127.4928608
268.1,36.76579467,127.4928608
268.2,36.7662934,127.4937939
268.2,36.7662934,127.4937939
268.3,36.76679356,127.4947257
268.3,36.76679356,127.4947257
268.4,36.76729376,127.4956576
268.4,36.76729376,127.4956576
268.5,36.76779297,127.4965902
268.5,36.76779297,127.4965902
268.6,36.76829953,127.4975166
268.6,36.76829953,127.4975166
268.7,36.76883662,127.4984161
268.7,36.76883662,127.4984161
268.8,36.76940385,127.4992865
268.8,36.76940385,127.4992865
268.9,36.77000385,127.5001223
268.9,36.77000385,127.5001223
269.0,36.77063901,127.5009167
269.0,36.77063901,127.5009167
269.1,36.77129689,127.5016822
269.1,36.77129689,127.5016822
269.2,36.77198281,127.5024087
269.2,36.77198281,127.5024087
269.3,36.77269537,127.5030943
269.3,36.77269537,127.5030943
269.4,36.7734288,127.5037452
269.4,36.7734288,127.5037452
269.5,36.77418733,127.5043499
269.5,36.77418733,127.5043499
269.6,36.77496698,127.5049117
269.6,36.77496698,127.5049117
269.7,36.77576648,127.5054285
269.7,36.77576648,127.5054285
269.8,36.77658744,127.5058904
269.8,36.77658744,127.5058904
269.9,36.77742298,127.5063096
269.9,36.77742298,127.5063096
270.0,36.77827315,127.5066813
270.0,36.77827315,127.5066813
270.1,36.77913439,127.5070109
270.1,36.77913439,127.5070109
270.2,36.78000667,127.5072918
270.2,36.78000667,127.5072918
270.3,36.78088976,127.5075149
270.3,36.78088976,127.5075149
270.4,36.78177996,127.5076893
270.4,36.78177996,127.5076893
270.5,36.78267528,127.5078158
270.5,36.78267528,127.5078158
270.6,36.78357475,127.5078846
270.6,36.78357475,127.5078846
270.7,36.78447567,127.5079057
270.7,36.78447567,127.5079057
270.8,36.78537666,127.5078804
270.8,36.78537666,127.5078804
270.9,36.78627732,127.50784
270.9,36.78627732,127.50784
271.0,36.78717795,127.5077984
271.0,36.78717795,127.5077984
271.1,36.78807862,127.5077582
271.1,36.78807862,127.5077582
271.2,36.78897928,127.5077176
271.2,36.78897928,127.5077176
271.3,36.78987971,127.5076697
271.3,36.78987971,127.5076697
271.4,36.79078036,127.5076289
271.4,36.79078036,127.5076289
271.5,36.79168106,127.5075899
271.5,36.79168106,127.5075899
271.6,36.79258175,127.5075507
271.6,36.79258175,127.5075507
271.7,36.79348256,127.5075157
271.7,36.79348256,127.5075157
271.8,36.79438339,127.5074814
271.8,36.79438339,127.5074814
271.9,36.79528404,127.5074408
271.9,36.79528404,127.5074408
272.0,36.79618445,127.5073925
272.0,36.79618445,127.5073925
272.1,36.79708495,127.5073469
272.1,36.79708495,127.5073469
272.2,36.79798512,127.507292
272.2,36.79798512,127.507292
272.3,36.79888569,127.5072529
272.3,36.79888569,127.5072529
272.4,36.79978419,127.507176
272.4,36.79978419,127.507176
272.5,36.80067933,127.5070465
272.5,36.80067933,127.5070465
272.6,36.8015647,127.5068378
272.6,36.8015647,127.5068378
272.7,36.802435,127.5065483
272.7,36.802435,127.5065483
272.8,36.80327688,127.5061517
272.8,36.80327688,127.5061517
272.9,36.8040747,127.5056316
272.9,36.8040747,127.5056316
273.0,36.80481617,127.5049958
273.0,36.80481617,127.5049958
273.1,36.80548577,127.5042464
273.1,36.80548577,127.5042464
273.2,36.80607986,127.5034043
273.2,36.80607986,127.5034043
273.3,36.80657707,127.5024701
273.3,36.80657707,127.5024701
273.4,36.80702735,127.5014993
273.4,36.80702735,127.5014993
273.5,36.80746901,127.5005224
273.5,36.80746901,127.5005224
273.6,36.80790403,127.499541
273.6,36.80790403,127.499541
273.7,36.80834449,127.4985632
273.7,36.80834449,127.4985632
273.8,36.80878876,127.497588
273.8,36.80878876,127.497588
273.9,36.80923346,127.4966132
273.9,36.80923346,127.4966132
274.0,36.80969548,127.4956511
274.0,36.80969548,127.4956511
274.1,36.81020526,127.4947276
274.1,36.81020526,127.4947276
274.2,36.81079595,127.4938823
274.2,36.81079595,127.4938823
274.3,36.8114654,127.493133
274.3,36.8114654,127.493133
274.4,36.81220258,127.4924892
274.4,36.81220258,127.4924892
274.5,36.81298926,127.4919443
274.5,36.81298926,127.4919443
274.6,36.81382171,127.4915173
274.6,36.81382171,127.4915173
274.7,36.81468959,127.4912188
274.7,36.81468959,127.4912188
274.8,36.81558036,127.4910552
274.8,36.81558036,127.4910552
274.9,36.81648005,127.4910002
274.9,36.81648005,127.4910002
275.0,36.81738099,127.4910263
275.0,36.81738099,127.4910263
275.1,36.81828196,127.4910541
275.1,36.81828196,127.4910541
275.2,36.81918293,127.4910818
275.2,36.81918293,127.4910818
275.3,36.82008391,127.4911094
275.3,36.82008391,127.4911094
275.4,36.82098488,127.4911371
275.4,36.82098488,127.4911371
275.5,36.82188586,127.4911647
275.5,36.82188586,127.4911647
275.6,36.82278627,127.4912024
275.6,36.82278627,127.4912024
275.7,36.82368691,127.4912433
275.7,36.82368691,127.4912433
275.8,36.82458595,127.4913187
275.8,36.82458595,127.4913187
275.9,36.8254785,127.4914725
275.9,36.8254785,127.4914725
276.0,36.82636062,127.4917007
276.0,36.82636062,127.4917007
276.1,36.82723076,127.4919922
276.1,36.82723076,127.4919922
276.2,36.82809216,127.4923216
276.2,36.82809216,127.4923216
276.3,36.82895378,127.4926504
276.3,36.82895378,127.4926504
276.4,36.82981495,127.492981
276.4,36.82981495,127.492981
276.5,36.8306747,127.4933172
276.5,36.8306747,127.4933172
276.6,36.83153852,127.4936364
276.6,36.83153852,127.4936364
276.7,36.83241056,127.4939187
276.7,36.83241056,127.4939187
276.8,36.83329446,127.4941347
276.8,36.83329446,127.4941347
276.9,36.83418688,127.4942892
276.9,36.83418688,127.4942892
277.0,36.8350857,127.4943657
277.0,36.8350857,127.4943657
277.1,36.83598682,127.4943586
277.1,36.83598682,127.4943586
277.2,36.83688633,127.4942947
277.2,36.83688633,127.4942947
277.3,36.83777977,127.4941484
277.3,36.83777977,127.4941484
277.4,36.83866197,127.4939199
277.4,36.83866197,127.4939199
277.5,36.83953704,127.493652
277.5,36.83953704,127.493652
277.6,36.84040675,127.493358
277.6,36.84040675,127.493358
277.7,36.84127557,127.4930601
277.7,36.84127557,127.4930601
277.8,36.84214315,127.4927565
277.8,36.84214315,127.4927565
277.9,36.84301207,127.4924589
277.9,36.84301207,127.4924589
278.0,36.84388113,127.4921626
278.0,36.84388113,127.4921626
278.1,36.84474981,127.491864
278.1,36.84474981,127.491864
278.2,36.84561982,127.4915713
278.2,36.84561982,127.4915713
278.3,36.8464881,127.4912711
278.3,36.8464881,127.4912711
278.4,36.84735027,127.4909446
278.4,36.84735027,127.4909446
278.5,36.84820638,127.4905944
278.5,36.84820638,127.4905944
278.6,36.84904837,127.4901952
278.6,36.84904837,127.4901952
278.7,36.84987351,127.4897447
278.7,36.84987351,127.4897447
278.8,36.85068314,127.4892523
278.8,36.85068314,127.4892523
278.9,36.85146767,127.4887006
278.9,36.85146767,127.4887006
279.0,36.85222884,127.4881004
279.0,36.85222884,127.4881004
279.1,36.85297079,127.4874641
279.1,36.85297079,127.4874641
279.2,36.85369125,127.4867907
279.2,36.85369125,127.4867907
279.3,36.85439964,127.4860974
279.3,36.85439964,127.4860974
279.4,36.85509767,127.4853881
279.4,36.85509767,127.4853881
279.5,36.85580013,127.4846855
279.5,36.85580013,127.4846855
279.6,36.85650004,127.4839792
279.6,36.85650004,127.4839792
279.7,36.85720254,127.4832766
279.7,36.85720254,127.4832766
279.8,36.85790532,127.4825745
279.8,36.85790532,127.4825745
279.9,36.8586072,127.481871
279.9,36.8586072,127.481871
280.0,36.8593107,127.48117
280.0,36.8593107,127.48117
280.1,36.86001025,127.4804629
280.1,36.86001025,127.4804629
280.2,36.86070994,127.4797559
280.2,36.86070994,127.4797559
280.3,36.86141326,127.4790547
280.3,36.86141326,127.4790547
280.4,36.86212611,127.4783697
280.4,36.86212611,127.4783697
280.5,36.86286636,127.4777301
280.5,36.86286636,127.4777301
280.6,36.86363406,127.4771434
280.6,36.86363406,127.4771434
280.7,36.86443144,127.4766214
280.7,36.86443144,127.4766214
280.8,36.86524975,127.4761516
280.8,36.86524975,127.4761516
280.9,36.86609285,127.4757569
280.9,36.86609285,127.4757569
281.0,36.86695864,127.4754473
281.0,36.86695864,127.4754473
281.1,36.86783832,127.4752052
281.1,36.86783832,127.4752052
281.2,36.86872866,127.4750338
281.2,36.86872866,127.4750338
281.3,36.86962628,127.4749364
281.3,36.86962628,127.4749364
281.4,36.87052702,127.4749075
281.4,36.87052702,127.4749075
281.5,36.87142812,127.4749172
281.5,36.87142812,127.4749172
281.6,36.87232898,127.4749496
281.6,36.87232898,127.4749496
281.7,36.87322976,127.4749852
281.7,36.87322976,127.4749852
281.8,36.87413055,127.4750192
281.8,36.87413055,127.4750192
281.9,36.87503094,127.4750678
281.9,36.87503094,127.4750678
282.0,36.87593182,127.4750969
282.0,36.87593182,127.4750969
282.1,36.8768327,127.4751272
282.1,36.8768327,127.4751272
282.2,36.87773343,127.4751648
282.2,36.87773343,127.4751648
282.3,36.87863417,127.4752024
282.3,36.87863417,127.4752024
282.4,36.8795349,127.47524
282.4,36.8795349,127.47524
282.5,36.88043568,127.4752758
282.5,36.88043568,127.4752758
282.6,36.88133649,127.4753106
282.6,36.88133649,127.4753106
282.7,36.88223726,127.4753466
282.7,36.88223726,127.4753466
282.8,36.88313769,127.4753933
282.8,36.88313769,127.4753933
282.9,36.88403823,127.4754364
282.9,36.88403823,127.4754364
283.0,36.884939,127.4754724
283.0,36.884939,127.4754724
283.1,36.88583976,127.4755092
283.1,36.88583976,127.4755092
283.2,36.8867405,127.4755464
283.2,36.8867405,127.4755464
